attacker_capability,stage_name,node_seq,posture_value_goal_node,posture_value_exfiltrate,posture_value_Launch_Agent,posture_value_Token_Impersonation,prediction_time time,no_of_attacker_reach
2,Stage 3,"Remote_access_PB,Bypass_Authentication,Access_Server,Portable_Execution,Agent_based_MPB,Launch_Agent",0.2812,0.8877,0.1987,0.8072,0.003999472,10
,,,,,,,,
0,Stage 2,Token_Impersonation,0.4694,0.8883,0.8858,0.8773,0.004998446,10
,,,,,,,,
0,Stage 2,Portable_Execution,0.4501,0.8898,0.341,0.8677,0.003999472,10
,,,,,,,,
0,Stage 3,Connect_UPF,0.7269,0.8739,0.8864,0.834,0.003999233,10
,,,,,,,,
1,Stage 1,Remote_access_PB,0.7329,0.8889,0.8779,0.8394,0.003999949,10
,,,,,,,,
0,Stage 3,"Launch_Agent,goal_node",0.2629,0.9254,0.6699,0.9147,0.003998995,11
,,,,,,,,
0,Stage 2,"Query_SMF,Connect_NRF",0.7426,0.8838,0.8752,0.8853,0.004000187,11
,,,,,,,,
0,Stage 3,Create_GTP,0.7334,0.8783,0.8869,0.8456,0.003998995,11
,,,,,,,,
0,Stage 3,"Connect_UPF,Create_GTP",0.7269,0.8739,0.8863,0.8341,0.005002022,11
,,,,,,,,
0,Stage 1,Authentication,0.732,0.8889,0.8773,0.8376,0.004999399,11
,,,,,,,,
0,Stage 3,goal_node,0.7512,0.6656,0.6697,0.7384,0.004028559,12
,,,,,,,,
1,Stage 1,Remote_access_PB,0.7329,0.889,0.8779,0.8395,0.003999233,12
,,,,,,,,
0,Stage 1,Input_Credentials,0.7368,0.8892,0.8802,0.8476,0.00399971,12
,,,,,,,,
0,Stage 2,"Token_Impersonation,Connect_NRF",0.4681,0.8838,0.8852,0.7379,0.004999876,12
,,,,,,,,
0,Stage 2,"Token_Impersonation,Connect_NRF",0.4684,0.8839,0.8852,0.7375,0.003999949,12
,,,,,,,,
0,Stage 3,Create_GTP,0.7334,0.8783,0.887,0.8453,0.00399828,12
,,,,,,,,
1,Stage 1,Remote_access_PB,0.7331,0.889,0.878,0.8395,0.003999233,12
,,,,,,,,
1,Stage 3,"Connect_C2,Rule_based_MPB",0.3654,0.217,0.8883,0.8714,0.004000664,12
,,,,,,,,
0,Stage 3,"Create_GTP,Connect_UE",0.7335,0.8784,0.887,0.8454,0.00399971,12
,,,,,,,,
0,Stage 1,Authentication,0.7322,0.889,0.8774,0.8375,0.003998995,12
,,,,,,,,
1,Stage 1,Remote_access_PB,0.7332,0.8891,0.878,0.8396,0.004998684,12
,,,,,,,,
1,Stage 3,"Rule_based_MPB,Exfiltrating_data",0.242,0.2178,0.8885,0.8741,0.004000425,12
,,,,,,,,
0,Stage 2,Deploy_malware,0.5732,0.8888,0.8816,0.3259,0.003996372,12
,,,,,,,,
0,Stage 2,Connect_NRF,0.6991,0.8839,0.8816,0.7372,0.003999233,12
,,,,,,,,
1,Stage 2,"Deploy_malware,Config_PB",0.5267,0.8886,0.8817,0.1782,0.003997564,12
,,,,,,,,
1,Stage 3,"Config_PB,Token_Impersonation,goal_node",0.4705,0.8178,0.8909,0.0804,0.004000664,13
,,,,,,,,
1,Stage 3,Rule_based_MPB,0.3666,0.2176,0.8886,0.874,0.004000425,13
,,,,,,,,
0,Stage 3,goal_node,0.7514,0.6658,0.67,0.7382,0.003999472,14
,,,,,,,,
0,Stage 3,"Connect_UPF,Create_GTP",0.7271,0.8741,0.8865,0.8339,0.004000187,14
,,,,,,,,
0,Stage 3,Connect_UE,0.7382,0.8815,0.8875,0.8536,0.004999161,14
,,,,,,,,
1,Stage 2,"SystemUseNotPB,Access_Server,Query_SMF,Connect_NRF",0.7343,0.8839,0.8689,0.8694,0.003000498,14
,,,,,,,,
0,Stage 1,Bypass_Authentication,0.7272,0.8887,0.8746,0.8273,0.003999472,14
,,,,,,,,
0,Stage 3,Connect_PCF,0.7283,0.8807,0.8862,0.8268,0.004001141,14
,,,,,,,,
0,Stage 3,"Connect_SMF,Connect_UPF",0.7104,0.8741,0.8841,0.7852,0.004000664,14
,,,,,,,,
1,Stage 3,"Rule_based_MPB,Exfiltrating_data,goal_node",0.2425,0.0646,0.9265,0.8561,0.004002333,15
,,,,,,,,
1,Stage 1,Logon_PB,0.7321,0.8889,0.8775,0.8374,0.004005909,15
,,,,,,,,
0,Stage 3,"Connect_UPF,Create_GTP,Connect_UE",0.7272,0.8741,0.8866,0.834,0.004029274,15
,,,,,,,,
1,Stage 2,Config_PB,0.5269,0.8888,0.8846,0.1788,0.004001617,15
,,,,,,,,
0,Stage 2,"Access_Server,Portable_Execution",0.4531,0.888,0.3421,0.8076,0.003000975,15
,,,,,,,,
0,Stage 3,Connect_UE,0.7383,0.8815,0.8877,0.8538,0.004000187,15
,,,,,,,,
0,Stage 3,"Create_GTP,Connect_UE",0.7337,0.8785,0.8872,0.8456,0.005033731,15
,,,,,,,,
1,Stage 3,"Config_PB,Token_Impersonation,goal_node",0.4702,0.818,0.8911,0.0807,0.004029989,16
,,,,,,,,
1,Stage 2,Config_PB,0.5269,0.8888,0.8846,0.1794,0.005001545,16
,,,,,,,,
0,Stage 2,Portable_Execution,0.4511,0.8901,0.3431,0.8678,0.003999472,16
,,,,,,,,
2,Stage 2,"Input_Credentials,Authentication,SystemUseNotPB,Access_Server,Deploy_malware,Config_PB,Token_Impersonation,Connect_NRF",0.4687,0.884,0.869,0.1937,0.00402832,16
,,,,,,,,
1,Stage 2,"Deploy_malware,Config_PB",0.527,0.8887,0.8819,0.1801,0.004000425,16
,,,,,,,,
0,Stage 3,Connect_UPF,0.7273,0.8742,0.8867,0.8339,0.004000664,16
,,,,,,,,
0,Stage 2,"Access_Server,Portable_Execution",0.4542,0.8881,0.3441,0.8074,0.002999783,16
,,,,,,,,
1,Stage 3,Rule_based_MPB,0.3668,0.2182,0.8888,0.8741,0.003999472,16
,,,,,,,,
0,Stage 3,"Access_Server,Query_SMF,Connect_NRF,Connect_SMF,Connect_UPF,Create_GTP,Connect_UE",0.729,0.8742,0.8689,0.8695,0.002999783,16
,,,,,,,,
