attacker_capability,stage_name,node_seq,posture_value_goal_node,posture_value_exfiltrate,posture_value_Launch_Agent,posture_value_Token_Impersonation,prediction_time time,no_of_attacker_reach
0,Stage 3,"Launch_Agent,goal_node",0.2698,0.9238,0.6807,0.915,0.003999471664428711,31
0,Stage 3,"Launch_Agent,goal_node",0.2697,0.9238,0.6804,0.9151,0.0039997100830078125,32
0,Stage 3,Connect_C2,0.4514,0.3664,0.8921,0.8737,0.004000663757324219,32
0,Stage 3,Launch_Agent,0.2695,0.8887,0.8925,0.876,0.003999948501586914,32
0,Stage 2,Portable_Execution,0.4637,0.8885,0.3574,0.8687,0.003999471664428711,32
0,Stage 3,Create_GTP,0.7369,0.8772,0.8907,0.8489,0.0039997100830078125,32
0,Stage 1,Bypass_Authentication,0.7293,0.8872,0.8776,0.8289,0.006002187728881836,32
1,Stage 3,"Rule_based_MPB,Exfiltrating_data,goal_node",0.2403,0.0574,0.9291,0.8807,0.004000663757324219,33
0,Stage 3,Connect_NEF,0.7406,0.8791,0.8912,0.8567,0.0039997100830078125,33
0,Stage 3,Connect_NEF,0.7407,0.8792,0.8912,0.8568,0.003999948501586914,33
1,Stage 2,Agent_based_MPB,0.396,0.8886,0.2322,0.8737,0.00400543212890625,33
0,Stage 3,Create_GTP,0.7369,0.8771,0.8908,0.849,0.0040018558502197266,33
0,Stage 3,Connect_PCF,0.7327,0.8792,0.89,0.8343,0.004001617431640625,33
0,Stage 1,Input_Credentials,0.7389,0.8878,0.8833,0.8479,0.003999948501586914,33
0,Stage 3,Connect_UE,0.7416,0.8803,0.8913,0.8571,0.004995584487915039,33
0,Stage 1,Authentication,0.7347,0.8876,0.8808,0.8396,0.0040013790130615234,33
0,Stage 3,Connect_NEF,0.7409,0.8792,0.8913,0.857,0.005440950393676758,33
0,Stage 3,"Launch_Agent,goal_node",0.27,0.9238,0.6802,0.9152,0.003999948501586914,34
1,Stage 3,"Config_PB,Token_Impersonation,goal_node",0.4627,0.8461,0.8956,0.0894,0.004028797149658203,35
1,Stage 1,SystemUseNotPB,0.7295,0.8873,0.8777,0.8292,0.0039997100830078125,35
1,Stage 1,"Authentication,SystemUseNotPB,Access_Server",0.7189,0.8866,0.8715,0.808,0.0040073394775390625,35
0,Stage 2,Connect_NRF,0.702,0.8827,0.8851,0.7433,0.004776716232299805,35
1,Stage 1,"Remote_access_PB,Bypass_Authentication",0.7295,0.8873,0.8777,0.829,0.004009246826171875,35
0,Stage 3,Connect_UE,0.7417,0.8803,0.8913,0.8571,0.003999471664428711,35
1,Stage 3,"Agent_based_MPB,Launch_Agent,goal_node",0.2705,0.9238,0.0732,0.9135,0.00400090217590332,36
0,Stage 3,Connect_UE,0.7417,0.8804,0.8912,0.8571,0.004000425338745117,36
0,Stage 3,Exfiltrating_data,0.2401,0.889,0.8923,0.8775,0.004965305328369141,36
1,Stage 3,"Agent_based_MPB,Launch_Agent,goal_node",0.2704,0.9237,0.073,0.9135,0.00500035285949707,37
1,Stage 1,Remote_access_PB,0.7346,0.8876,0.8806,0.8395,0.004000425338745117,37
0,Stage 3,Connect_PCF,0.7328,0.8793,0.8899,0.8345,0.003996372222900391,37
0,Stage 3,Connect_UE,0.7417,0.8803,0.8911,0.8572,0.005000114440917969,37
0,Stage 3,goal_node,0.7546,0.6562,0.6796,0.7358,0.005003213882446289,38
0,Stage 3,"Token_Impersonation,goal_node",0.4624,0.8463,0.8973,0.7359,0.004028797149658203,39
0,Stage 3,Connect_SMF,0.7158,0.8788,0.8874,0.7881,0.0040013790130615234,39
1,Stage 2,Agent_based_MPB,0.3958,0.8888,0.2325,0.8738,0.003999233245849609,39
0,Stage 3,Create_GTP,0.7369,0.8773,0.8908,0.8491,0.0039997100830078125,39
1,Stage 1,"Remote_access_PB,Bypass_Authentication,Access_Server",0.7189,0.8867,0.8715,0.8081,0.004000663757324219,39
0,Stage 3,"Launch_Agent,goal_node",0.2696,0.9239,0.6798,0.9153,0.004001140594482422,40
0,Stage 3,Create_GTP,0.7369,0.8773,0.8907,0.8492,0.004998445510864258,40
1,Stage 1,SystemUseNotPB,0.7296,0.8874,0.8777,0.8294,0.003995656967163086,40
1,Stage 3,"Portable_Execution,Agent_based_MPB,Launch_Agent",0.2714,0.8887,0.2334,0.8689,0.0049707889556884766,40
0,Stage 3,Create_GTP,0.737,0.8773,0.8906,0.8492,0.005002498626708984,40
1,Stage 1,"Remote_access_PB,Bypass_Authentication",0.7295,0.8874,0.8775,0.8291,0.0039997100830078125,40
0,Stage 3,Connect_SMF,0.716,0.8789,0.8873,0.7882,0.005002260208129883,40
0,Stage 3,Launch_Agent,0.2699,0.889,0.8923,0.8763,0.003998756408691406,40
1,Stage 1,"Remote_access_PB,Bypass_Authentication",0.7296,0.8874,0.8775,0.8292,0.004027605056762695,40
1,Stage 1,SystemUseNotPB,0.7297,0.8875,0.8776,0.8295,0.00400090217590332,40
1,Stage 3,Rule_based_MPB,0.3573,0.2021,0.8921,0.8766,0.0039997100830078125,40
0,Stage 3,Connect_C2,0.4525,0.3677,0.8919,0.874,0.004998683929443359,40
0,Stage 3,goal_node,0.7548,0.6567,0.6795,0.7357,0.005306243896484375,41
1,Stage 1,SystemUseNotPB,0.7298,0.8875,0.8776,0.8296,0.0039997100830078125,41
0,Stage 3,Connect_UE,0.7418,0.8806,0.8911,0.8574,0.004999637603759766,41
0,Stage 2,Connect_NRF,0.702,0.883,0.8849,0.7434,0.0039997100830078125,41
1,Stage 3,"Rule_based_MPB,Exfiltrating_data,goal_node",0.2407,0.0576,0.929,0.881,0.004998922348022461,42
0,Stage 3,Connect_NEF,0.741,0.8794,0.8911,0.8572,0.005012035369873047,42
0,Stage 3,Connect_C2,0.4528,0.3684,0.892,0.8741,0.004999637603759766,42
0,Stage 3,"Exfiltrating_data,goal_node",0.2405,0.6565,0.9291,0.882,0.003999471664428711,43
1,Stage 3,"Rule_based_MPB,Exfiltrating_data,goal_node",0.2404,0.0575,0.929,0.8811,0.003999948501586914,44
0,Stage 2,Portable_Execution,0.4648,0.8886,0.3589,0.8692,0.004000186920166016,44
1,Stage 1,"Logon_PB,Bypass_Authentication",0.7296,0.8873,0.8777,0.8294,0.004000425338745117,44
0,Stage 1,Authentication,0.7349,0.8877,0.8808,0.8401,0.00400090217590332,44
0,Stage 3,Connect_UE,0.7418,0.8804,0.8912,0.8575,0.004000425338745117,44
0,Stage 3,goal_node,0.7547,0.656,0.68,0.7361,0.003991365432739258,45
0,Stage 3,Create_GTP,0.7371,0.8773,0.8908,0.8495,0.004000186920166016,45
1,Stage 2,"Deploy_malware,Config_PB",0.528,0.8874,0.8845,0.2014,0.004999876022338867,45
0,Stage 3,Exfiltrating_data,0.2402,0.889,0.8923,0.8779,0.004000186920166016,45
0,Stage 3,Connect_SMF,0.716,0.8788,0.8875,0.7884,0.003999233245849609,45
1,Stage 2,"SystemUseNotPB,Access_Server,Query_SMF",0.718,0.8847,0.8716,0.8084,0.004000186920166016,45
0,Stage 2,Deploy_malware,0.5844,0.8875,0.8846,0.3739,0.004994630813598633,45
0,Stage 3,Connect_C2,0.4534,0.369,0.8922,0.8743,0.005000114440917969,45
1,Stage 3,"Connect_C2,Rule_based_MPB,Exfiltrating_data",0.2409,0.2025,0.8922,0.8743,0.004000425338745117,45
0,Stage 3,Connect_C2,0.454,0.3695,0.8922,0.8743,0.004998683929443359,45
1,Stage 2,Agent_based_MPB,0.3969,0.8887,0.2331,0.8743,0.003998994827270508,45
0,Stage 3,Create_GTP,0.7374,0.8774,0.8909,0.8496,0.004999399185180664,45
