attacker_capability,stage_name,node_seq,posture_value_goal_node,posture_value_exfiltrate,posture_value_Launch_Agent,posture_value_Token_Impersonation,prediction_time time,no_of_attacker_reach
2,Stage 1,"['Remote_access_PB', 'SystemUseNotPB']",0.7227,0.8825,0.8777,0.8414,0.003999471664428711,0
2,Stage 1,"['Remote_access_PB', 'SystemUseNotPB']",0.7365,0.8846,0.8783,0.8458,0.004999876022338867,0
2,Stage 1,"['Remote_access_PB', 'SystemUseNotPB']",0.7278,0.8823,0.8788,0.8456,0.004004478454589844,0
2,Stage 1,"['Remote_access_PB', 'SystemUseNotPB']",0.7291,0.8843,0.8793,0.8461,0.004029750823974609,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7293,0.8861,0.8777,0.8326,0.00400543212890625,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7326,0.8861,0.8844,0.8414,0.0039997100830078125,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7222,0.8896,0.8681,0.8377,0.004000425338745117,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.726,0.8861,0.8799,0.8367,0.004000425338745117,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7275,0.8797,0.8802,0.8409,0.0039997100830078125,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7227,0.8868,0.875,0.8355,0.003999471664428711,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7196,0.8873,0.8663,0.8392,0.0039997100830078125,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7253,0.8841,0.8835,0.8409,0.003999471664428711,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7164,0.8804,0.8709,0.8348,0.003999948501586914,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7233,0.8868,0.8727,0.8383,0.0039997100830078125,0
