attacker_capability,stage_name,node_seq,posture_value_goal_node,posture_value_exfiltrate,posture_value_Launch_Agent,posture_value_Token_Impersonation,prediction_time time,no_of_attacker_reach
2,Stage 1,"['Logon_PB', 'SystemUseNotPB']",0.7332,0.8847,0.8769,0.8467,0.0039997100830078125,0
2,Stage 2,"['Logon_PB', 'Config_PB']",0.5186,0.882,0.8645,0.1889,0.003999948501586914,0
2,Stage 2,"['Logon_PB', 'Config_PB']",0.4947,0.8841,0.8735,0.1837,0.003999948501586914,0
2,Stage 2,"['Logon_PB', 'Config_PB']",0.5187,0.8835,0.8748,0.213,0.004000186920166016,0
2,Stage 2,"['Logon_PB', 'Config_PB']",0.5294,0.886,0.8745,0.2015,0.00800180435180664,0
2,Stage 2,"['Logon_PB', 'Config_PB']",0.5129,0.8841,0.8747,0.2032,0.003999471664428711,0
2,Stage 2,"['Logon_PB', 'Config_PB']",0.5058,0.8788,0.8679,0.1864,0.003999471664428711,0
2,Stage 2,"['Logon_PB', 'Config_PB']",0.5208,0.8818,0.8615,0.1879,0.004000186920166016,0
2,Stage 2,"['Logon_PB', 'Config_PB']",0.5274,0.8799,0.8656,0.2161,0.004000186920166016,0
2,Stage 2,"['Logon_PB', 'Config_PB']",0.5273,0.8832,0.8648,0.2122,0.003999233245849609,0
2,Stage 2,"['Logon_PB', 'Config_PB']",0.5509,0.8837,0.8677,0.2084,0.004000425338745117,0
2,Stage 2,"['Logon_PB', 'Agent_based_MPB']",0.3925,0.8814,0.2231,0.8335,0.004999876022338867,0
2,Stage 2,"['Logon_PB', 'Agent_based_MPB']",0.406,0.8814,0.2071,0.8271,0.004000186920166016,0
2,Stage 2,"['Logon_PB', 'Agent_based_MPB']",0.3714,0.8812,0.1996,0.8413,0.003999471664428711,0
2,Stage 2,"['Logon_PB', 'Agent_based_MPB']",0.385,0.8855,0.2088,0.8261,0.0039997100830078125,0
2,Stage 2,"['Logon_PB', 'Agent_based_MPB']",0.3846,0.8813,0.1799,0.8262,0.004000425338745117,0
2,Stage 2,"['Logon_PB', 'Agent_based_MPB']",0.371,0.8845,0.2016,0.8295,0.005998134613037109,0
2,Stage 2,"['Logon_PB', 'Agent_based_MPB']",0.3993,0.8886,0.2212,0.8277,0.0039713382720947266,0
2,Stage 2,"['Logon_PB', 'Agent_based_MPB']",0.3609,0.8798,0.1729,0.8381,0.003999471664428711,0
2,Stage 2,"['Logon_PB', 'Agent_based_MPB']",0.4002,0.8832,0.2324,0.8359,0.004000186920166016,0
2,Stage 2,"['Logon_PB', 'Agent_based_MPB']",0.3717,0.8828,0.1736,0.8401,0.0039997100830078125,0
2,Stage 1,"['Remote_access_PB', 'SystemUseNotPB']",0.7227,0.8854,0.8719,0.8535,0.003999948501586914,0
2,Stage 1,"['Remote_access_PB', 'SystemUseNotPB']",0.729,0.8872,0.8722,0.8442,0.003999948501586914,0
2,Stage 1,"['Remote_access_PB', 'SystemUseNotPB']",0.7287,0.8798,0.8792,0.8524,0.004000425338745117,0
2,Stage 1,"['Remote_access_PB', 'SystemUseNotPB']",0.7344,0.8898,0.8836,0.8424,0.0039997100830078125,0
2,Stage 1,"['Remote_access_PB', 'SystemUseNotPB']",0.7304,0.8858,0.8783,0.847,0.0039975643157958984,0
2,Stage 1,"['Remote_access_PB', 'SystemUseNotPB']",0.7264,0.8849,0.8773,0.8398,0.003999948501586914,0
2,Stage 1,"['Remote_access_PB', 'SystemUseNotPB']",0.7325,0.8806,0.8787,0.8487,0.003999471664428711,0
2,Stage 1,"['Remote_access_PB', 'SystemUseNotPB']",0.7246,0.8818,0.8752,0.8441,0.004000663757324219,0
2,Stage 1,"['Remote_access_PB', 'SystemUseNotPB']",0.7307,0.8795,0.8798,0.846,0.00699925422668457,0
2,Stage 1,"['Remote_access_PB', 'SystemUseNotPB']",0.7262,0.881,0.8749,0.8426,0.0039997100830078125,0
2,Stage 2,"['Remote_access_PB', 'Config_PB']",0.5222,0.8914,0.8717,0.1874,0.0039997100830078125,0
2,Stage 2,"['Remote_access_PB', 'Config_PB']",0.5438,0.8812,0.8771,0.2094,0.003999233245849609,0
2,Stage 2,"['Remote_access_PB', 'Config_PB']",0.5362,0.8845,0.8751,0.1844,0.003999233245849609,0
2,Stage 2,"['Remote_access_PB', 'Config_PB']",0.5169,0.8855,0.874,0.2101,0.003999948501586914,0
2,Stage 2,"['Remote_access_PB', 'Config_PB']",0.5275,0.8837,0.8654,0.1976,0.004000425338745117,0
2,Stage 2,"['Remote_access_PB', 'Config_PB']",0.5206,0.8856,0.8734,0.1865,0.003999233245849609,0
2,Stage 2,"['Remote_access_PB', 'Config_PB']",0.5452,0.8829,0.8803,0.2024,0.0039997100830078125,0
2,Stage 2,"['Remote_access_PB', 'Config_PB']",0.5263,0.8865,0.8737,0.214,0.003999948501586914,0
2,Stage 2,"['Remote_access_PB', 'Config_PB']",0.5439,0.8842,0.8666,0.2085,0.003999948501586914,0
2,Stage 2,"['Remote_access_PB', 'Config_PB']",0.5596,0.8817,0.8746,0.201,0.003999471664428711,0
2,Stage 2,"['Remote_access_PB', 'Agent_based_MPB']",0.3697,0.8832,0.1884,0.8214,0.004998683929443359,0
2,Stage 2,"['Remote_access_PB', 'Agent_based_MPB']",0.3754,0.8801,0.1995,0.8354,0.00499415397644043,0
2,Stage 2,"['Remote_access_PB', 'Agent_based_MPB']",0.3847,0.8863,0.1958,0.8291,0.003999948501586914,0
2,Stage 2,"['Remote_access_PB', 'Agent_based_MPB']",0.3663,0.8815,0.1971,0.8303,0.0039997100830078125,0
2,Stage 2,"['Remote_access_PB', 'Agent_based_MPB']",0.3856,0.8822,0.2125,0.8331,0.0039997100830078125,0
2,Stage 2,"['Remote_access_PB', 'Agent_based_MPB']",0.3735,0.8821,0.1905,0.8355,0.004000186920166016,0
2,Stage 2,"['Remote_access_PB', 'Agent_based_MPB']",0.3658,0.8796,0.1712,0.8273,0.004003047943115234,0
2,Stage 2,"['Remote_access_PB', 'Agent_based_MPB']",0.3922,0.8818,0.2151,0.8266,0.003999471664428711,0
2,Stage 2,"['Remote_access_PB', 'Agent_based_MPB']",0.3877,0.8845,0.204,0.8334,0.004000186920166016,0
2,Stage 2,"['Remote_access_PB', 'Agent_based_MPB']",0.3621,0.8828,0.185,0.8261,0.0039997100830078125,0
2,Stage 2,"['SystemUseNotPB', 'Config_PB']",0.5234,0.8852,0.8729,0.2145,0.003998756408691406,0
2,Stage 2,"['SystemUseNotPB', 'Config_PB']",0.5116,0.8846,0.8686,0.2055,0.003999471664428711,0
2,Stage 2,"['SystemUseNotPB', 'Config_PB']",0.4891,0.8857,0.8654,0.1913,0.003999471664428711,0
2,Stage 2,"['SystemUseNotPB', 'Config_PB']",0.5331,0.8853,0.8717,0.2144,0.00699925422668457,0
2,Stage 2,"['SystemUseNotPB', 'Config_PB']",0.5278,0.8813,0.8731,0.1843,0.003998994827270508,0
2,Stage 2,"['SystemUseNotPB', 'Config_PB']",0.5209,0.8864,0.8597,0.1737,0.003999471664428711,0
2,Stage 2,"['SystemUseNotPB', 'Config_PB']",0.505,0.8874,0.8741,0.1882,0.004999637603759766,0
2,Stage 2,"['SystemUseNotPB', 'Config_PB']",0.5325,0.8794,0.8705,0.197,0.004029035568237305,0
2,Stage 2,"['SystemUseNotPB', 'Config_PB']",0.5261,0.881,0.8677,0.2008,0.004000425338745117,0
2,Stage 2,"['SystemUseNotPB', 'Config_PB']",0.5338,0.885,0.8718,0.2233,0.004999637603759766,0
2,Stage 2,"['SystemUseNotPB', 'Agent_based_MPB']",0.3798,0.8812,0.1991,0.8192,0.003999948501586914,0
2,Stage 2,"['SystemUseNotPB', 'Agent_based_MPB']",0.3778,0.8839,0.2017,0.8287,0.004001617431640625,0
2,Stage 2,"['SystemUseNotPB', 'Agent_based_MPB']",0.3774,0.8743,0.1974,0.8209,0.0039997100830078125,0
2,Stage 2,"['SystemUseNotPB', 'Agent_based_MPB']",0.3709,0.879,0.1793,0.8294,0.004000425338745117,0
2,Stage 2,"['SystemUseNotPB', 'Agent_based_MPB']",0.3693,0.8845,0.1896,0.821,0.003999471664428711,0
2,Stage 2,"['SystemUseNotPB', 'Agent_based_MPB']",0.389,0.8839,0.2208,0.8216,0.004000186920166016,0
2,Stage 2,"['SystemUseNotPB', 'Agent_based_MPB']",0.3912,0.8863,0.195,0.817,0.0039997100830078125,0
2,Stage 2,"['SystemUseNotPB', 'Agent_based_MPB']",0.381,0.883,0.1956,0.8161,0.0039997100830078125,0
2,Stage 2,"['SystemUseNotPB', 'Agent_based_MPB']",0.377,0.8854,0.1913,0.8253,0.003999948501586914,0
2,Stage 2,"['SystemUseNotPB', 'Agent_based_MPB']",0.3812,0.8805,0.1969,0.8209,0.007028818130493164,0
2,Stage 2,"['Config_PB', 'Agent_based_MPB']",0.4678,0.8848,0.2007,0.1793,0.004000186920166016,0
2,Stage 2,"['Config_PB', 'Agent_based_MPB']",0.474,0.8811,0.1917,0.183,0.004999637603759766,0
2,Stage 2,"['Config_PB', 'Agent_based_MPB']",0.4636,0.8863,0.2212,0.2021,0.004000663757324219,0
2,Stage 2,"['Config_PB', 'Agent_based_MPB']",0.4629,0.8804,0.1807,0.1885,0.003999948501586914,0
2,Stage 2,"['Config_PB', 'Agent_based_MPB']",0.4631,0.8796,0.1933,0.1796,0.003998517990112305,0
2,Stage 2,"['Config_PB', 'Agent_based_MPB']",0.4618,0.8838,0.1928,0.2063,0.0040302276611328125,0
2,Stage 2,"['Config_PB', 'Agent_based_MPB']",0.463,0.8845,0.2071,0.2087,0.003998517990112305,0
2,Stage 2,"['Config_PB', 'Agent_based_MPB']",0.4616,0.8784,0.2099,0.2108,0.0040283203125,0
2,Stage 2,"['Config_PB', 'Agent_based_MPB']",0.4634,0.8844,0.1849,0.1975,0.005998134613037109,0
2,Stage 2,"['Config_PB', 'Agent_based_MPB']",0.4623,0.8839,0.1754,0.2053,0.003999233245849609,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7197,0.8811,0.8764,0.8398,0.003999948501586914,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.731,0.8813,0.886,0.8413,0.0039997100830078125,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7225,0.8853,0.8775,0.8385,0.0039997100830078125,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7227,0.8873,0.8767,0.8339,0.0039997100830078125,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7295,0.8874,0.8751,0.8361,0.003999471664428711,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7198,0.8801,0.8744,0.838,0.003999948501586914,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7297,0.8857,0.877,0.8358,0.003999948501586914,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7305,0.8794,0.8786,0.8418,0.003000974655151367,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7278,0.8849,0.8849,0.8303,0.003999948501586914,0
3,Stage 1,"['Logon_PB', 'Remote_access_PB', 'SystemUseNotPB']",0.7207,0.8784,0.877,0.8349,0.003999471664428711,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Config_PB']",0.5174,0.8815,0.8817,0.1959,0.004000186920166016,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Config_PB']",0.5228,0.8946,0.883,0.2088,0.006999492645263672,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Config_PB']",0.5302,0.8827,0.877,0.1807,0.004000425338745117,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Config_PB']",0.5472,0.8818,0.8772,0.2046,0.004999876022338867,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Config_PB']",0.5159,0.8834,0.8749,0.1959,0.0039997100830078125,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Config_PB']",0.5063,0.8818,0.8703,0.189,0.003999471664428711,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Config_PB']",0.5391,0.8809,0.8739,0.1961,0.004029512405395508,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Config_PB']",0.5306,0.8812,0.88,0.2031,0.004029512405395508,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Config_PB']",0.5226,0.8857,0.8749,0.2023,0.0039997100830078125,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Config_PB']",0.5286,0.8793,0.8754,0.1906,0.004000425338745117,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Agent_based_MPB']",0.3722,0.8836,0.195,0.8518,0.003999471664428711,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Agent_based_MPB']",0.3915,0.8834,0.2324,0.845,0.004000425338745117,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Agent_based_MPB']",0.3815,0.8828,0.1964,0.8546,0.003999233245849609,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Agent_based_MPB']",0.3805,0.8769,0.2107,0.8452,0.006001949310302734,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Agent_based_MPB']",0.3633,0.8882,0.2043,0.8444,0.0039997100830078125,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Agent_based_MPB']",0.3834,0.8876,0.1931,0.8495,0.003999471664428711,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Agent_based_MPB']",0.3938,0.8862,0.2089,0.8596,0.0049991607666015625,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Agent_based_MPB']",0.3799,0.8825,0.1948,0.8353,0.0039997100830078125,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Agent_based_MPB']",0.3872,0.8855,0.1952,0.8433,0.004000186920166016,0
3,Stage 2,"['Logon_PB', 'Remote_access_PB', 'Agent_based_MPB']",0.3862,0.8844,0.2129,0.8462,0.004999637603759766,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Config_PB']",0.5469,0.8775,0.8739,0.2114,0.004000186920166016,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Config_PB']",0.5283,0.8833,0.8757,0.2015,0.003998994827270508,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Config_PB']",0.5148,0.8821,0.8721,0.1933,0.003999471664428711,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Config_PB']",0.5217,0.8818,0.865,0.1902,0.003999948501586914,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Config_PB']",0.5449,0.8839,0.8746,0.2285,0.0039997100830078125,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Config_PB']",0.5121,0.8797,0.877,0.1868,0.004000425338745117,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Config_PB']",0.5339,0.8829,0.871,0.2348,0.0039997100830078125,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Config_PB']",0.5162,0.8823,0.875,0.1949,0.0039997100830078125,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Config_PB']",0.533,0.8793,0.8776,0.1951,0.003999471664428711,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Config_PB']",0.5321,0.8821,0.8789,0.2056,0.00400090217590332,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Agent_based_MPB']",0.3832,0.8839,0.1929,0.834,0.006000518798828125,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Agent_based_MPB']",0.3722,0.8798,0.194,0.8325,0.004029035568237305,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Agent_based_MPB']",0.3691,0.887,0.1921,0.838,0.003999471664428711,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Agent_based_MPB']",0.3835,0.8855,0.2,0.8361,0.003999948501586914,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Agent_based_MPB']",0.3918,0.8844,0.2106,0.8406,0.0039713382720947266,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Agent_based_MPB']",0.388,0.8876,0.2133,0.8404,0.0040285587310791016,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Agent_based_MPB']",0.3743,0.8846,0.1865,0.8338,0.004000186920166016,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Agent_based_MPB']",0.3762,0.8885,0.1874,0.8401,0.0040013790130615234,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Agent_based_MPB']",0.3916,0.8852,0.2264,0.8449,0.003999471664428711,0
3,Stage 2,"['Logon_PB', 'SystemUseNotPB', 'Agent_based_MPB']",0.3892,0.8833,0.2164,0.8408,0.003999948501586914,0
3,Stage 2,"['Logon_PB', 'Config_PB', 'Agent_based_MPB']",0.4628,0.8767,0.2007,0.2038,0.003999948501586914,0
3,Stage 2,"['Logon_PB', 'Config_PB', 'Agent_based_MPB']",0.4708,0.8782,0.2198,0.1796,0.003999233245849609,0
3,Stage 2,"['Logon_PB', 'Config_PB', 'Agent_based_MPB']",0.4618,0.8764,0.1834,0.2084,0.004038333892822266,0
3,Stage 2,"['Logon_PB', 'Config_PB', 'Agent_based_MPB']",0.4746,0.885,0.2285,0.1928,0.003998994827270508,0
3,Stage 2,"['Logon_PB', 'Config_PB', 'Agent_based_MPB']",0.4673,0.8852,0.1978,0.2,0.003999471664428711,0
3,Stage 2,"['Logon_PB', 'Config_PB', 'Agent_based_MPB']",0.4673,0.8807,0.2057,0.1907,0.003999948501586914,0
3,Stage 2,"['Logon_PB', 'Config_PB', 'Agent_based_MPB']",0.4652,0.8795,0.2013,0.1805,0.003998994827270508,0
3,Stage 2,"['Logon_PB', 'Config_PB', 'Agent_based_MPB']",0.4654,0.8809,0.1765,0.195,0.004000425338745117,0
3,Stage 2,"['Logon_PB', 'Config_PB', 'Agent_based_MPB']",0.4601,0.8872,0.1855,0.2072,0.003999948501586914,0
3,Stage 2,"['Logon_PB', 'Config_PB', 'Agent_based_MPB']",0.465,0.8769,0.18,0.199,0.003999471664428711,0
3,Stage 2,"['Remote_access_PB', 'SystemUseNotPB', 'Config_PB']",0.5295,0.8818,0.8754,0.2156,0.0049970149993896484,0
3,Stage 2,"['Remote_access_PB', 'SystemUseNotPB', 'Config_PB']",0.5498,0.8799,0.8708,0.2206,0.0040018558502197266,0
3,Stage 2,"['Remote_access_PB', 'SystemUseNotPB', 'Config_PB']",0.5425,0.8807,0.8695,0.1979,0.003999948501586914,0
3,Stage 2,"['Remote_access_PB', 'SystemUseNotPB', 'Config_PB']",0.5011,0.8825,0.875,0.1886,0.0029997825622558594,0
3,Stage 2,"['Remote_access_PB', 'SystemUseNotPB', 'Config_PB']",0.5305,0.886,0.8759,0.1996,0.003998756408691406,0
3,Stage 2,"['Remote_access_PB', 'SystemUseNotPB', 'Config_PB']",0.5157,0.883,0.8792,0.1941,0.003999948501586914,0
3,Stage 2,"['Remote_access_PB', 'SystemUseNotPB', 'Config_PB']",0.5221,0.8822,0.8752,0.195,0.003998994827270508,0
3,Stage 2,"['Remote_access_PB', 'SystemUseNotPB', 'Config_PB']",0.5212,0.8845,0.8702,0.2211,0.0030002593994140625,0
3,Stage 2,"['Remote_access_PB', 'SystemUseNotPB', 'Config_PB']",0.5202,0.8783,0.8757,0.1996,0.004000663757324219,0
3,Stage 2,"['Remote_access_PB', 'SystemUseNotPB', 'Config_PB']",0.5234,0.8809,0.8791,0.1929,0.0040035247802734375,0
3,Stage 2,"['Remote_access_PB', 'SystemUseNotPB', 'Agent_based_MPB']",0.3874,0.8773,0.1862,0.8448,0.003999233245849609,0
3,Stage 2,"['Remote_access_PB', 'SystemUseNotPB', 'Agent_based_MPB']",0.3948,0.8846,0.2087,0.8373,0.003999233245849609,0
3,Stage 2,"['Remote_access_PB', 'SystemUseNotPB', 'Agent_based_MPB']",0.3693,0.8845,0.1955,0.8398,0.004000186920166016,0
3,Stage 2,"['Remote_access_PB', 'SystemUseNotPB', 'Agent_based_MPB']",0.3748,0.8855,0.22,0.839,0.0059967041015625,0
3,Stage 2,"['Remote_access_PB', 'SystemUseNotPB', 'Agent_based_MPB']",0.3608,0.8894,0.1912,0.8304,0.004000663757324219,0
